[0809/165138.831:ERROR:gpu\command_buffer\service\gl_utils.cc:430] [.WebGL-0x148400b80200]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0809/165138.851:ERROR:gpu\command_buffer\service\gl_utils.cc:430] [.WebGL-0x148400b80200]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0809/165138.864:ERROR:gpu\command_buffer\service\gl_utils.cc:430] [.WebGL-0x148400b80200]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels (this message will no longer repeat)
[0809/165242.100:ERROR:gpu\command_buffer\service\gl_utils.cc:430] [.WebGL-0x7c54001b3e00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0809/165242.220:ERROR:gpu\command_buffer\service\gl_utils.cc:430] [.WebGL-0x7c54001b3e00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0809/165242.243:ERROR:gpu\command_buffer\service\gl_utils.cc:430] [.WebGL-0x7c54001b3e00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0809/165242.257:ERROR:gpu\command_buffer\service\gl_utils.cc:430] [.WebGL-0x7c54001b3e00]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels (this message will no longer repeat)
[0809/181953.510:ERROR:gpu\command_buffer\service\gl_utils.cc:430] [.WebGL-0x23ac001b2600]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0809/181953.643:ERROR:gpu\command_buffer\service\gl_utils.cc:430] [.WebGL-0x23ac001b2600]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0809/181953.661:ERROR:gpu\command_buffer\service\gl_utils.cc:430] [.WebGL-0x23ac001b2600]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0809/181953.676:ERROR:gpu\command_buffer\service\gl_utils.cc:430] [.WebGL-0x23ac001b2600]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels (this message will no longer repeat)
[0809/182722.301:ERROR:gpu\command_buffer\service\gl_utils.cc:430] [.WebGL-0x294c00b10000]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0809/182722.400:ERROR:gpu\command_buffer\service\gl_utils.cc:430] [.WebGL-0x294c00b10000]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0809/182722.425:ERROR:gpu\command_buffer\service\gl_utils.cc:430] [.WebGL-0x294c00b10000]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels
[0809/182722.437:ERROR:gpu\command_buffer\service\gl_utils.cc:430] [.WebGL-0x294c00b10000]GL Driver Message (OpenGL, Performance, GL_CLOSE_PATH_NV, High): GPU stall due to ReadPixels (this message will no longer repeat)
